snapshot_date,protocol,split_id,subset_id,subset_method,subset_K,frontend,model_family,run_id,matrix_csv,greedy_cer,greedy_wer,greedy_rtf,greedy_chunk_latency_ms,greedy_end_to_end_latency_ms,greedy_first_output_latency_ms,greedy_streaming_ready,param_count,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer
2026-02-17,P1,seed3,fps2k_k64,fps2k,64,spatial2d,spatial2d_uni_gru,P1_seed3_raw_ds1_sub-fps2k_k64_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.22945205479452055,0.75,0.0029201426268520587,0.13590970876432318,286.94906340911984,280.0,True,10276267,0.4965753424657534,1.0,0.136986301369863,0.29
2026-02-17,P1,seed0,fps2k_k96,fps2k,96,spatial2d,spatial2d_uni_gru,P1_seed0_raw_ds1_sub-fps2k_k96_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.88125,1.0,0.002739120114765529,0.12622410033669193,286.9587346515618,280.0,True,10276267,0.884375,1.0,0.884375,1.0
2026-02-17,P1,seed1,fps2k_k96,fps2k,96,spatial2d,spatial2d_uni_gru,P1_seed1_raw_ds1_sub-fps2k_k96_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.16470588235294117,0.65,0.0025412850696842847,0.11633816356599648,286.77786140935495,280.0,True,10276267,0.4455882352941177,1.0,0.06470588235294118,0.14
2026-02-17,P1,seed2,fps2k_k96,fps2k,96,spatial2d,spatial2d_uni_gru,P1_seed2_raw_ds1_sub-fps2k_k96_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.17517006802721088,0.62,0.002702244062680013,0.12560934639924676,286.4864666480571,280.0,True,10276267,0.4302721088435374,1.0,0.08503401360544217,0.2
2026-02-17,P1,seed3,fps2k_k96,fps2k,96,spatial2d,spatial2d_uni_gru,P1_seed3_raw_ds1_sub-fps2k_k96_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.1541095890410959,0.59,0.0025208216612479886,0.11732445349641772,285.99879930727184,280.0,True,10276267,0.4366438356164384,1.0,0.08561643835616438,0.2
2026-02-17,P1,seed0,topk_k32,topk,32,spatial2d,spatial2d_uni_gru,P1_seed0_raw_ds1_sub-topk_k32_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.4671875,0.95,0.0024910128637459115,0.11479082496547231,286.3284181803465,280.0,True,10276395,0.6046875,1.0,0.5046875,0.79
2026-02-17,P1,seed1,topk_k32,topk,32,spatial2d,spatial2d_uni_gru,P1_seed1_raw_ds1_sub-topk_k32_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.375,0.94,0.002706795650638076,0.12391511637172695,287.2192946798168,280.0,True,10276395,0.5632352941176471,1.0,0.29411764705882354,0.5
2026-02-17,P1,seed2,topk_k32,topk,32,spatial2d,spatial2d_uni_gru,P1_seed2_raw_ds1_sub-topk_k32_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.7006802721088435,1.0,0.0028444272612662756,0.13221849724910087,286.82776319794357,280.0,True,10276395,0.7602040816326531,1.0,0.75,0.98
2026-02-17,P1,seed3,topk_k32,topk,32,spatial2d,spatial2d_uni_gru,P1_seed3_raw_ds1_sub-topk_k32_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.410958904109589,0.9,0.0026375599227097075,0.12275770287643831,286.2766013480723,280.0,True,10276395,0.5856164383561644,1.0,0.3613013698630137,0.55
2026-02-17,P1,seed0,topk_k64,topk,64,spatial2d,spatial2d_uni_gru,P1_seed0_raw_ds1_sub-topk_k64_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.221875,0.75,0.0026330516749325404,0.12133625576212805,286.6892677801661,280.0,True,10276459,0.4546875,1.0,0.165625,0.33
2026-02-17,P1,seed1,topk_k64,topk,64,spatial2d,spatial2d_uni_gru,P1_seed1_raw_ds1_sub-topk_k64_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.25882352941176473,0.83,0.0025555081822301864,0.11698928720951131,286.81579587282613,280.0,True,10276459,0.49558823529411766,1.0,0.14705882352941177,0.27
2026-02-17,P1,seed2,topk_k64,topk,64,spatial2d,spatial2d_uni_gru,P1_seed2_raw_ds1_sub-topk_k64_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.30612244897959184,0.81,0.0032470207875558805,0.15093239152690036,287.79414869844913,280.0,True,10276459,0.4914965986394558,1.0,0.25510204081632654,0.43
2026-02-17,P1,seed3,topk_k64,topk,64,spatial2d,spatial2d_uni_gru,P1_seed3_raw_ds1_sub-topk_k64_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.2568493150684932,0.8,0.0031458177587461457,0.1464131140326267,287.4861025204882,280.0,True,10276459,0.5102739726027398,1.0,0.20205479452054795,0.39
2026-02-17,P1,seed0,topk_k96,topk,96,spatial2d,spatial2d_uni_gru,P1_seed0_raw_ds1_sub-topk_k96_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.1703125,0.67,0.0028031431895524372,0.129174410902557,287.12138527305797,280.0,True,10276459,0.4140625,1.0,0.0796875,0.21
2026-02-17,P1,seed1,topk_k96,topk,96,spatial2d,spatial2d_uni_gru,P1_seed1_raw_ds1_sub-topk_k96_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.2426470588235294,0.81,0.0025261491058006505,0.11564525025885539,286.7374922800809,280.0,True,10276459,0.4852941176470588,1.0,0.13088235294117648,0.26
2026-02-17,P1,seed2,topk_k96,topk,96,spatial2d,spatial2d_uni_gru,P1_seed2_raw_ds1_sub-topk_k96_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_spaug0_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_spatial2d_compare.csv,0.25170068027210885,0.68,0.003139740634812646,0.14594565104191082,287.5366334198043,280.0,True,10276459,0.4710884353741497,1.0,0.21428571428571427,0.37
