snapshot_date,protocol,split_id,subset_id,subset_method,subset_K,frontend,model_family,run_id,matrix_csv,greedy_cer,greedy_wer,greedy_rtf,greedy_chunk_latency_ms,greedy_end_to_end_latency_ms,greedy_first_output_latency_ms,greedy_streaming_ready,param_count,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer
2026-02-17,P1,seed2,fps2k_k64,fps2k,64,vector,uni_gru,P1_seed2_raw_ds1_sub-fps2k_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.1326530612244898,0.54,0.0004851340690720501,0.02255065490705943,281.16451581940055,280.0,False,10252827,0.38945578231292516,1.0,0.04421768707482993,0.11
2026-02-17,P1,seed3,fps2k_k64,fps2k,64,vector,uni_gru,P1_seed3_raw_ds1_sub-fps2k_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.10445205479452055,0.47,0.0004796793044644123,0.02232530492536597,281.14149284083396,280.0,False,10252827,0.4160958904109589,1.0,0.05650684931506849,0.16
2026-02-17,P1,seed0,topk_k32,topk,32,vector,uni_gru,P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.1296875,0.57,0.0004594899857696457,0.02117421202335906,281.1673343088478,280.0,False,10254939,0.3953125,1.0,0.059375,0.17
2026-02-17,P1,seed1,topk_k32,topk,32,vector,uni_gru,P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.14852941176470588,0.62,0.0005490808378231682,0.025136517379989218,281.4644535025582,280.0,False,10254939,0.4279411764705882,1.0,0.04852941176470588,0.11
2026-02-17,P1,seed2,topk_k32,topk,32,vector,uni_gru,P1_seed2_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.16156462585034015,0.62,0.00047785651877366034,0.022212370016736913,281.1470467876643,280.0,False,10254939,0.4030612244897959,1.0,0.09693877551020408,0.21
2026-02-17,P1,seed3,topk_k32,topk,32,vector,uni_gru,P1_seed3_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.11986301369863013,0.52,0.00047601044357878706,0.022154548260990406,281.13276205258444,280.0,False,10254939,0.4160958904109589,1.0,0.07534246575342465,0.18
2026-02-17,P1,seed0,topk_k64,topk,64,vector,uni_gru,P1_seed0_raw_ds1_sub-topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.115625,0.52,0.0004718907419764439,0.021745663522422562,281.19883842999116,280.0,False,10252827,0.390625,1.0,0.0625,0.17
2026-02-17,P1,seed1,topk_k64,topk,64,vector,uni_gru,P1_seed1_raw_ds1_sub-topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.12352941176470589,0.58,0.0004760941804382241,0.021795241823666107,281.2697907886468,280.0,False,10252827,0.41911764705882354,1.0,0.04411764705882353,0.12
2026-02-17,P1,seed2,topk_k64,topk,64,vector,uni_gru,P1_seed2_raw_ds1_sub-topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.15136054421768708,0.57,0.00048311370259799266,0.02245674151270762,281.1596661317162,280.0,False,10252827,0.4064625850340136,1.0,0.061224489795918366,0.13
2026-02-17,P1,seed3,topk_k64,topk,64,vector,uni_gru,P1_seed3_raw_ds1_sub-topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,/mnt/share_gpu/naokkimu/epg_speller_for_icassp_camera_ready/sweeps/ed20260217/matrices/ed_p1_kcurve_deterministic.csv,0.125,0.55,0.00047270874518066887,0.022000880127252837,281.12490500090644,280.0,False,10252827,0.4212328767123288,1.0,0.0702054794520548,0.2
