snapshot_date,split_id,protocol,seed,subject,partition,ch,mean_contact,rank_mean_contact,dead_flag
2026-02-24,P1_seed0,P1,0,,train,74,0.33346608,32,0
2026-02-24,P1_seed0,P1,0,,train,75,0.45938089,16,0
2026-02-24,P1_seed0,P1,0,,train,76,0.52682481,8,0
2026-02-24,P1_seed0,P1,0,,train,77,0.51577013,11,0
2026-02-24,P1_seed0,P1,0,,train,78,0.52270191,9,0
2026-02-24,P1_seed0,P1,0,,train,79,0.49859364,13,0
2026-02-24,P1_seed0,P1,0,,train,8,0.02444688,90,0
2026-02-24,P1_seed0,P1,0,,train,80,0.41569125,23,0
2026-02-24,P1_seed0,P1,0,,train,81,0.27348494,39,0
2026-02-24,P1_seed0,P1,0,,train,82,0.13027050,56,0
2026-02-24,P1_seed0,P1,0,,train,83,0.02306938,92,0
2026-02-24,P1_seed0,P1,0,,train,84,0.00348801,112,0
2026-02-24,P1_seed0,P1,0,,train,85,0.03781215,82,0
2026-02-24,P1_seed0,P1,0,,train,86,0.12892378,57,0
2026-02-24,P1_seed0,P1,0,,train,87,0.23741775,42,0
2026-02-24,P1_seed0,P1,0,,train,88,0.37294625,27,0
2026-02-24,P1_seed0,P1,0,,train,89,0.50742045,12,0
2026-02-24,P1_seed0,P1,0,,train,9,0.03646928,83,0
2026-02-24,P1_seed0,P1,0,,train,90,0.55454808,2,0
2026-02-24,P1_seed0,P1,0,,train,91,0.51791142,10,0
2026-02-24,P1_seed0,P1,0,,train,92,0.52990688,7,0
2026-02-24,P1_seed0,P1,0,,train,93,0.44761822,19,0
2026-02-24,P1_seed0,P1,0,,train,94,0.28200200,37,0
2026-02-24,P1_seed0,P1,0,,train,95,0.11967563,60,0
2026-02-24,P1_seed0,P1,0,,train,96,0.01948709,94,0
2026-02-24,P1_seed0,P1,0,,train,97,0.00370926,111,0
2026-02-24,P1_seed0,P1,0,,train,98,0.00320135,113,0
2026-02-24,P1_seed0,P1,0,,train,99,0.01420409,97,0
2026-02-24,P1_seed1,P1,1,,competition,0,0.00000000,122,1
2026-02-24,P1_seed1,P1,1,,competition,1,0.04662281,80,0
2026-02-24,P1_seed1,P1,1,,competition,10,0.03223961,87,0
2026-02-24,P1_seed1,P1,1,,competition,100,0.01405631,99,0
2026-02-24,P1_seed1,P1,1,,competition,101,0.02786745,89,0
2026-02-24,P1_seed1,P1,1,,competition,102,0.06938258,69,0
2026-02-24,P1_seed1,P1,1,,competition,103,0.12756916,55,0
2026-02-24,P1_seed1,P1,1,,competition,104,0.23176562,43,0
2026-02-24,P1_seed1,P1,1,,competition,105,0.38409676,26,0
2026-02-24,P1_seed1,P1,1,,competition,106,0.52662117,6,0
2026-02-24,P1_seed1,P1,1,,competition,107,0.53344502,5,0
2026-02-24,P1_seed1,P1,1,,competition,108,0.55685858,1,0
2026-02-24,P1_seed1,P1,1,,competition,109,0.45213092,16,0
