snapshot_date,split_id,protocol,seed,subject,partition,ch,mean_contact,rank_mean_contact,dead_flag
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,82,0.14854887,55,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,83,0.01966518,91,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,84,0.00372834,108,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,85,0.03114263,88,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,86,0.14255428,58,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,87,0.26171504,43,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,88,0.40470795,27,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,89,0.54813948,12,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,9,0.04437459,80,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,90,0.59770451,2,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,91,0.55457270,10,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,92,0.57262958,7,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,93,0.48950947,19,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,94,0.31515462,36,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,95,0.13005337,60,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,96,0.01688720,94,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,97,0.00109657,116,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,98,0.00124278,115,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,competition,99,0.01272023,96,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,0,0.00004187,123,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,1,0.00047107,122,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,10,0.04037225,92,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,100,0.00876884,119,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,101,0.03831700,95,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,102,0.09787042,64,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,103,0.17906156,49,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,104,0.28490176,34,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,105,0.37852559,22,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,106,0.49815586,10,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,107,0.58418678,3,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,108,0.48293863,12,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,109,0.35744618,25,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,11,0.04756388,81,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,110,0.26624050,36,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,111,0.11734122,57,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,112,0.01059030,114,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,113,0.00744985,121,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,114,0.01027626,115,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,115,0.00934110,117,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,116,0.00915267,118,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,117,0.01618379,103,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,118,0.04417917,86,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,119,0.15563728,51,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,12,0.03441586,98,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,120,0.28716986,33,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,121,0.38865878,19,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,122,0.50533353,8,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,123,0.59926095,2,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,13,0.04524693,82,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,14,0.04180988,90,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,15,0.04090612,91,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,16,0.04292997,88,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,17,0.06093174,74,0
